base_lt25,tier1,tier2,tier3,full,score,annual_turnover,avg_stock_weight,trade_ratio,net_final_capital,net_total_return,net_cagr,net_mdd,net_sharpe,net_sortino,net_calmar
0.82,0.84,0.86,0.94,1.0,-0.14808498107814494,7.473672922252011,0.7072624366994341,0.10604706583258862,642730066.2722625,5.427300662722624,0.1498900171498152,-0.3133638997328779,1.1559154684957929,1.5399130312303466,0.4783257333649044
0.82,0.82,0.9,0.96,1.0,-0.14810031680895835,7.43764075067024,0.7069526362823949,0.1063449508489723,637514550.9707947,5.375145509707947,0.14918692967596847,-0.31421373222591653,1.1520546866987145,1.5348250232677303,0.4747944293176358
0.82,0.84,0.88,0.94,1.0,-0.14837422081864082,7.443646112600536,0.7078224605302352,0.10425975573428657,639409508.5617775,5.394095085617774,0.14944299631312452,-0.31422845144109224,1.1518726771663605,1.5341047455540544,0.47558709476420624
0.82,0.84,0.88,0.96,1.0,-0.14863334546780743,7.467667560321715,0.7084003574620197,0.1063449508489723,645852760.3526292,5.458527603526292,0.15030845644001234,-0.31559384542421365,1.15570695299026,1.53808634992877,0.4762718241161241
0.82,0.82,0.88,0.96,1.0,-0.14923513939624644,7.47367292225201,0.7058981233243967,0.10991957104557641,638292556.4097195,5.382925564097195,0.14929214704150562,-0.31329182891530194,1.1546187488427404,1.5389931336845302,0.476527420323709
0.82,0.82,0.82,0.96,1.0,-0.149710467427551,7.473672922252011,0.7048257372654155,0.10604706583258862,636607209.5015368,5.366072095015369,0.1490640707943125,-0.31384362411028477,1.1550604525661983,1.539411356446249,0.4749628775059369
0.82,0.84,0.9,0.94,1.0,-0.1498997949455373,7.479678284182306,0.7081263032469468,0.1063449508489723,641653823.3138688,5.416538233138688,0.14974536537844085,-0.31367846301878877,1.153404012270473,1.5366156754072908,0.47738491172558245
0.82,0.82,0.84,0.98,1.0,-0.15023770571903639,7.467667560321715,0.7066785820673219,0.10604706583258862,640029959.5831332,5.400299595831332,0.1495266856713513,-0.3160696104776992,1.1547018812178793,1.5375730371609386,0.4730815007661149
0.82,0.84,0.84,0.94,1.0,-0.1510218132152792,7.503699731903485,0.7065892165624069,0.10604706583258862,640858770.4042647,5.408587704042647,0.1496383625885036,-0.31349171999907377,1.1554622397847876,1.539737660251922,0.4773279581002832
0.82,0.84,0.86,0.96,1.0,-0.1515292546448347,7.49769436997319,0.7084420613643133,0.10604706583258862,644306960.7847599,5.443069607847598,0.1501015545977884,-0.31571930687193417,1.155137921412775,1.5380137774586236,0.47542722706747353
0.82,0.84,0.88,0.98,1.0,-0.1520977066513941,7.491689008042895,0.709579982126899,0.1063449508489723,647430460.3407879,5.474304603407879,0.15051915631301593,-0.3179430565203294,1.1548844088432375,1.5360724248650506,0.4734154535731831
0.82,0.82,0.9,0.98,1.0,-0.15257584008445502,7.49769436997319,0.7074352100089366,0.10991957104557641,640411313.2708261,5.404113132708261,0.1495780872268,-0.3154671232510847,1.1535976008085584,1.5366906986707138,0.47414794190058496
0.82,0.82,0.88,0.98,1.0,-0.15271482872241304,7.49769436997319,0.7070777479892761,0.10991957104557641,639851755.4509481,5.398517554509481,0.14950265634188575,-0.3156489672616051,1.1537791975919125,1.5369184858997567,0.47363581651759445
0.82,0.84,0.9,0.96,1.0,-0.15300869889841284,7.491689008042895,0.7095382782246054,0.1063449508489723,642777987.656873,5.42777987656873,0.14989645278281927,-0.3163996817076131,1.1518395585019658,1.5334095252643016,0.4737566484701445
0.82,0.82,0.82,0.98,1.0,-0.15319234435336443,7.49769436997319,0.7060053619302948,0.10604706583258862,638162352.1783988,5.381623521783989,0.14927454650401195,-0.31619886394663077,1.1542138153956594,1.5373215930833883,0.4720907110191486
0.82,0.84,0.84,0.96,1.0,-0.15446774095516103,7.527721179624664,0.7077688412272862,0.10604706583258862,642431098.3036575,5.424310983036575,0.14984985703092946,-0.3158466871800606,1.1546818601902495,1.5378268653507787,0.4744385903452638
0.82,0.84,0.86,0.98,1.0,-0.15499457801172561,7.521715817694369,0.7096216860291926,0.10604706583258862,645880909.280682,5.45880909280682,0.15031221986357246,-0.31806808583836843,1.1543140973574584,1.535991287448362,0.47257875453734177
0.82,0.84,0.9,0.98,1.0,-0.1574811890712846,7.551742627345844,0.7100208519511468,0.10991957104557641,645698570.7122109,5.456985707122109,0.15028783907584353,-0.317649055414829,1.1533805371434782,1.5352832928081421,0.4731254084152002
0.82,0.84,0.84,0.98,1.0,-0.1579346321251608,7.551742627345844,0.7089484658921656,0.10604706583258862,644000488.8532269,5.440004888532269,0.1500604794792093,-0.3181950274330101,1.1538551349961703,1.5357938745029804,0.4715990714556395
